CTY_CD,CTY_NM,TIME_CD,FORN_GB,M_10_CNT,M_15_CNT,M_20_CNT,M_25_CNT,M_30_CNT,M_35_CNT,M_40_CNT,M_45_CNT,M_50_CNT,M_55_CNT,M_60_CNT,M_65_CNT,M_70_CNT,F_10_CNT,F_15_CNT,F_20_CNT,F_25_CNT,F_30_CNT,F_35_CNT,F_40_CNT,F_45_CNT,F_50_CNT,F_55_CNT,F_60_CNT,F_65_CNT,F_70_CNT,ETL_YMD
41171,안양시 만안구,9,외국인,1.71,1.7,20.26,30.46,44.25,49.08,44.3,49.01,56.07,64.33,35.75,32.17,6.75,1.68,0.0,20.27,25.44,45.77,45.61,42.2,42.3,49.3,47.41,30.35,20.24,10.14,20220113
41171,안양시 만안구,10,내국인,731.29,935.89,1430.64,1652.95,1385.16,1620.26,1750.41,1825.28,2273.56,2151.07,2352.54,1606.75,906.58,578.46,817.85,1402.06,1235.56,1295.37,1456.11,1455.09,1848.9,2295.6,2302.87,2561.93,1670.42,910.78,20220113
41171,안양시 만안구,10,외국인,0.0,1.7,28.7,25.4,37.39,55.84,50.94,54.17,56.05,79.53,45.94,21.98,5.05,1.68,1.68,20.26,37.26,55.81,45.68,43.95,50.79,57.6,66.12,37.12,25.33,6.75,20220113
41171,안양시 만안구,11,내국인,747.34,1053.82,1669.84,1861.96,1517.53,1800.25,1868.6,1929.62,2497.29,2394.48,2550.45,1787.35,1002.54,628.18,996.05,1585.51,1370.54,1413.88,1468.93,1669.52,1976.97,2517.66,2542.25,2860.46,1915.22,1017.85,20220113
41171,안양시 만안구,11,외국인,0.0,1.7,23.64,30.45,42.58,60.86,40.89,76.35,80.08,104.9,35.58,42.35,8.42,1.68,5.05,30.39,32.35,52.45,49.19,38.9,61.0,50.88,72.74,60.73,23.63,10.14,20220113
41171,안양시 만안구,12,내국인,851.26,1133.83,1939.29,1991.16,1698.81,1820.77,2056.34,2075.4,2537.94,2574.48,2791.75,1840.77,1012.29,777.02,1093.46,1743.51,1582.94,1504.52,1689.63,1820.3,2137.35,2870.32,2721.12,2986.25,1992.08,1032.83,20220113
41171,안양시 만안구,12,외국인,1.71,3.38,25.33,40.72,39.24,55.77,47.55,72.77,66.41,83.0,37.44,37.29,5.06,0.0,5.05,32.26,34.07,65.99,42.43,45.61,61.1,56.04,69.55,67.45,15.26,8.45,20220113
41171,안양시 만안구,13,내국인,874.2,1175.02,1952.13,1880.63,1616.85,1686.56,1856.76,1966.1,2523.9,2473.37,2680.76,1847.97,1061.58,862.18,1183.8,1722.61,1495.84,1458.81,1568.23,1764.16,2083.05,2919.5,2671.89,2970.79,2012.53,1122.65,20220113
41171,안양시 만안구,13,외국인,1.71,1.68,30.58,52.54,54.42,54.03,51.01,47.3,64.51,91.29,35.66,28.81,6.75,0.0,5.05,47.44,44.14,61.0,50.71,44.0,66.2,79.62,67.67,60.72,28.79,11.82,20220113
41171,안양시 만안구,14,내국인,978.92,1164.17,1894.16,1871.88,1572.73,1697.97,1735.14,1927.48,2460.45,2424.82,2638.01,1967.49,1133.56,1000.08,1143.49,1824.74,1447.45,1473.85,1611.08,1685.21,2096.83,2883.23,2715.87,2837.14,2053.02,1137.46,20220113
41171,안양시 만안구,14,외국인,0.0,1.68,28.68,40.55,49.44,65.86,37.52,59.18,62.78,94.7,44.22,35.6,8.44,0.0,6.75,45.67,42.35,54.24,33.8,42.43,50.83,64.43,64.18,50.56,33.83,13.5,20220113
41171,안양시 만안구,15,내국인,1044.4,1136.48,1934.07,1934.52,1546.84,1698.65,1752.62,1877.25,2449.37,2496.14,2480.88,1811.71,1117.86,949.97,1257.9,1912.37,1462.0,1470.82,1630.51,1753.82,2031.21,2652.44,2573.9,2821.17,1974.18,1081.09,20220113
41171,안양시 만안구,15,외국인,1.71,1.68,32.05,40.57,61.23,72.7,39.1,52.56,67.89,88.04,42.38,28.78,3.44,0.0,6.75,28.84,44.08,71.12,30.43,49.15,50.88,54.2,67.74,55.64,28.69,15.18,20220113
41171,안양시 만안구,16,내국인,1004.89,1235.94,2009.06,2003.48,1620.47,1684.96,1811.49,1875.15,2267.5,2410.43,2508.85,1653.12,966.2,987.26,1243.43,1957.53,1421.85,1491.35,1534.0,1791.78,2032.07,2484.67,2385.56,2666.65,1797.77,903.52,20220113
41171,안양시 만안구,16,외국인,1.68,0.0,33.84,40.62,61.44,79.57,39.18,55.93,66.34,88.18,32.14,28.77,0.0,0.0,6.81,18.64,40.67,78.09,38.95,37.31,47.35,57.6,62.63,57.33,21.95,15.18,20220113
41171,안양시 만안구,17,내국인,1006.96,1319.63,2280.86,2160.66,1664.86,1644.16,1817.92,1810.65,2369.21,2342.14,2335.01,1661.21,910.99,986.12,1221.59,2007.45,1596.16,1474.02,1481.06,1648.12,1966.52,2403.16,2259.43,2367.69,1571.15,781.8,20220113
41171,안양시 만안구,17,외국인,1.68,0.0,30.38,44.05,75.05,74.4,42.2,49.41,63.04,93.37,28.73,18.55,0.0,0.0,6.82,21.95,35.63,69.54,35.57,35.8,38.91,52.33,59.25,45.51,30.41,15.18,20220113
41171,안양시 만안구,18,내국인,963.52,1294.7,2425.46,2417.96,1771.64,1753.31,1902.3,1904.07,2390.07,2418.9,2335.42,1563.84,800.52,890.81,1177.62,2175.08,1862.62,1522.55,1570.14,1616.94,1847.1,2347.82,2216.57,2144.25,1416.83,694.45,20220113
41171,안양시 만안구,18,외국인,3.36,0.0,27.02,54.18,52.61,75.95,32.06,39.0,42.29,49.19,26.99,21.95,5.06,0.0,6.75,26.98,40.8,71.25,42.22,45.82,22.03,54.08,50.78,38.8,27.06,13.5,20220113
41171,안양시 만안구,19,내국인,872.39,1334.83,2405.59,2621.4,1993.53,1907.97,2027.83,1890.42,2372.67,2429.16,2376.84,1442.67,754.04,833.18,1171.33,2285.61,1990.63,1786.76,1621.87,1640.99,1823.31,2402.82,2159.0,2015.3,1300.07,719.64,20220113
41171,안양시 만안구,19,외국인,1.68,0.0,16.87,50.8,55.86,65.87,35.5,32.19,52.43,52.44,23.6,23.67,3.38,0.0,5.06,30.33,34.0,59.19,39.0,40.78,33.9,38.83,47.32,42.16,25.34,11.8,20220113
41171,안양시 만안구,20,내국인,854.09,1135.52,2340.55,2488.01,1980.7,1860.95,2032.77,1835.47,2210.63,2224.42,2186.09,1285.24,681.58,741.87,1100.84,2108.05,1944.36,1710.22,1566.23,1575.44,1659.27,2253.83,1923.22,1838.15,1160.13,651.29,20220113
41171,안양시 만안구,20,외국인,0.0,0.0,16.88,47.35,49.12,62.48,25.37,37.18,52.41,60.91,20.25,23.67,1.68,0.0,8.44,20.25,28.86,62.61,37.33,49.4,30.49,45.59,48.99,38.84,25.34,13.5,20220113
41171,안양시 만안구,21,내국인,743.85,968.23,1988.77,2215.92,1895.35,1744.59,1780.15,1614.97,1982.5,1944.69,2016.38,1167.88,657.97,652.44,1030.04,1941.71,1838.08,1599.24,1395.57,1469.0,1622.73,2025.31,1614.47,1678.67,1059.53,650.94,20220113
41171,안양시 만안구,21,외국인,0.0,0.0,11.78,45.69,40.7,52.43,30.39,35.54,37.12,45.73,25.3,20.31,0.0,0.0,5.13,11.78,15.34,50.78,25.38,28.93,28.83,35.43,60.76,40.55,15.22,11.84,20220113
41171,안양시 만안구,22,내국인,632.14,863.62,1581.21,2031.43,1801.83,1625.62,1619.29,1425.78,1793.01,1683.17,1774.6,1009.37,545.16,548.61,842.62,1630.95,1637.99,1555.55,1307.93,1328.16,1405.92,1715.94,1506.93,1545.77,939.39,605.48,20220113
41171,안양시 만안구,22,외국인,0.0,0.0,15.16,42.33,39.03,55.79,27.05,33.81,40.51,39.01,20.26,18.63,0.0,0.0,3.45,23.62,32.24,43.98,21.95,20.4,20.35,52.26,55.73,35.4,16.9,11.83,20220113
41171,안양시 만안구,23,내국인,509.23,690.39,1256.95,1598.51,1532.08,1380.22,1303.9,1225.76,1399.95,1328.09,1415.68,839.37,491.12,479.85,611.45,1246.73,1294.76,1221.52,1070.44,1078.38,1138.21,1402.85,1247.05,1199.72,775.36,479.99,20220113
41171,안양시 만안구,23,외국인,0.0,0.0,13.48,43.98,30.5,57.42,13.56,32.13,37.22,44.16,13.56,16.94,0.0,0.0,5.14,18.55,28.77,33.9,21.95,16.97,13.52,40.52,42.22,25.31,11.85,10.13,20220113
41173,안양시 동안구,0,내국인,649.19,803.79,1210.03,1286.55,1270.06,1206.12,1341.53,1239.17,1361.48,1106.45,949.35,682.57,299.42,499.77,717.54,996.34,1096.0,1070.82,1030.81,1162.15,1212.15,1314.48,1073.79,947.92,572.46,302.99,20220113
41173,안양시 동안구,0,외국인,0.0,0.0,10.13,16.87,22.02,27.15,13.56,8.45,6.78,10.19,8.44,5.05,0.0,0.0,1.68,20.32,20.3,28.74,8.44,10.19,10.13,11.88,11.85,11.86,3.37,1.71,20220113
41171,안양시 만안구,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250101
41173,안양시 동안구,1,내국인,665.92,871.97,1317.91,1317.64,1393.93,1278.72,1351.36,1388.59,1492.64,1208.75,1059.33,792.99,386.17,621.25,784.78,1089.75,1158.52,1192.24,1083.93,1253.86,1291.19,1408.77,1188.6,1085.97,662.32,380.88,20220113
41173,안양시 동안구,1,외국인,0.0,0.0,11.8,16.94,27.13,35.64,11.9,6.77,10.18,11.9,10.16,6.76,0.0,0.0,0.0,15.24,23.68,32.11,16.93,6.78,16.89,10.16,11.84,10.16,3.37,1.71,20220113
41173,안양시 동안구,10,외국인,0.0,0.0,16.93,65.92,96.28,121.9,67.73,74.5,111.77,123.48,79.47,28.73,3.41,0.0,1.68,35.5,60.89,81.15,69.38,44.04,49.04,57.58,69.35,47.21,43.99,6.8,20220107
41173,안양시 동안구,11,내국인,1679.64,2507.9,3018.12,3462.41,3423.02,3395.01,4023.07,4328.86,4667.26,4167.45,3802.75,2443.58,1204.11,2005.28,2082.17,2421.97,2648.95,3031.88,3402.75,3774.21,3951.43,4686.55,4016.88,4120.8,2538.39,1409.51,20220107
41173,안양시 동안구,11,외국인,0.0,0.0,16.91,76.02,113.14,128.56,79.52,123.54,137.02,140.35,89.61,35.51,3.41,0.0,1.68,45.62,79.6,106.47,82.9,60.96,57.42,55.93,87.97,48.9,35.57,11.91,20220107
41173,안양시 동안구,12,내국인,1805.93,2903.87,3511.35,3996.7,3838.7,3812.7,4406.3,4674.48,4955.27,4415.42,4086.25,2551.56,1256.25,2147.91,2581.81,2846.23,3138.25,3482.46,3642.54,4013.67,4425.5,4937.0,4414.35,4192.18,2451.97,1374.41,20220107
41173,안양시 동안구,12,외국인,0.0,0.0,28.75,91.21,143.57,138.55,81.19,88.07,116.84,128.63,89.63,27.14,3.41,1.68,1.68,43.9,76.06,130.11,79.44,50.76,54.04,47.44,91.4,43.86,25.4,6.8,20220107
41173,안양시 동안구,13,내국인,2074.03,2882.94,3568.51,3603.41,3504.96,3392.58,3818.4,4317.77,4512.41,3989.19,3950.83,2369.35,1221.04,2426.52,2671.31,2996.39,2861.49,3316.5,3517.67,3727.99,4203.37,4796.49,4364.81,4123.14,2590.16,1399.09,20220107
41173,안양시 동안구,13,외국인,0.0,0.0,20.28,79.5,99.69,133.68,72.73,91.5,101.52,111.62,71.04,25.38,5.11,1.68,3.37,40.54,70.93,94.68,72.7,35.53,43.93,54.18,71.13,47.21,28.73,10.22,20220107
41173,안양시 동안구,14,내국인,2192.17,3079.15,3786.8,3557.9,3334.94,3343.88,3665.57,4110.33,4401.28,3928.75,3835.02,2513.46,1258.45,2612.66,2834.46,3089.88,2737.64,3203.67,3459.87,3721.02,4068.06,4829.79,4353.82,4272.02,2770.57,1491.93,20220107
41173,안양시 동안구,14,외국인,0.0,0.0,23.66,72.66,113.2,145.49,81.26,82.89,116.74,101.54,65.92,16.95,10.2,1.68,3.37,43.9,77.66,97.92,71.01,55.73,43.94,59.32,57.53,43.84,38.89,5.1,20220107
41173,안양시 동안구,15,내국인,2486.71,3327.61,3924.38,3701.79,3442.48,3421.2,3828.04,3993.82,4319.49,3832.82,3799.55,2484.17,1364.54,2611.35,3082.52,3242.86,2761.36,3218.61,3538.92,3817.8,4103.09,4633.85,4373.21,4356.96,2640.14,1444.22,20220107
41173,안양시 동안구,15,외국인,0.0,0.0,18.6,71.01,114.72,136.95,71.14,99.91,111.68,99.84,60.85,13.58,5.09,1.68,5.08,50.65,86.09,91.1,76.03,49.0,47.29,50.75,52.47,32.03,35.49,6.83,20220107
41173,안양시 동안구,16,내국인,2771.31,3557.04,3939.04,3513.88,3367.2,3305.98,3646.28,3805.34,4390.76,3966.69,3651.61,2279.22,1230.52,2688.41,3289.6,3228.38,2842.98,3181.68,3462.54,3776.0,3998.65,4486.03,4079.08,3988.75,2309.39,1249.31,20220107
41173,안양시 동안구,16,외국인,0.0,1.68,23.67,92.93,89.43,145.42,69.46,60.98,84.54,71.08,54.12,6.76,11.9,1.68,5.08,52.32,89.46,81.06,59.11,27.06,32.04,49.09,60.94,32.01,32.12,5.11,20220107
41173,안양시 동안구,17,내국인,3140.94,4053.76,4225.51,3620.23,3340.97,3270.1,3500.32,3868.72,4322.48,3870.72,3519.22,2176.84,1054.57,2992.2,3592.35,3376.96,2907.92,3151.43,3330.89,3597.55,3902.52,4583.3,3823.11,3519.15,2086.14,1031.16,20220107
41173,안양시 동안구,17,외국인,0.0,0.0,33.84,70.98,76.03,109.9,69.51,33.87,54.21,35.56,38.9,0.0,8.48,1.68,5.08,47.34,72.7,77.8,47.35,30.48,35.42,52.42,42.3,37.12,23.65,3.4,20220107
41173,안양시 동안구,18,내국인,3169.31,4387.32,4623.81,4096.4,3707.77,3383.51,3581.15,4032.09,4570.5,3783.91,3407.67,1999.09,1043.22,2982.05,3830.79,3628.52,3445.96,3493.12,3339.93,3622.02,3912.91,4420.16,3459.96,3026.6,1725.71,836.98,20220107
41173,안양시 동안구,18,외국인,0.0,0.0,30.4,71.07,67.54,79.54,60.94,35.55,33.87,16.93,23.64,8.48,8.49,1.68,5.07,48.97,89.56,76.1,43.98,20.3,37.19,45.69,32.12,32.04,22.01,1.7,20220107
41173,안양시 동안구,19,내국인,3054.55,4392.57,4761.37,4364.95,3978.67,3527.06,3770.66,4119.26,4665.46,3923.99,3277.44,1963.75,940.12,2918.27,3952.59,3661.82,3788.73,3707.21,3255.56,3669.0,3848.63,4228.93,3267.17,2788.3,1477.36,824.33,20220107
41173,안양시 동안구,19,외국인,0.0,0.0,35.47,60.84,52.35,62.59,49.13,42.28,28.87,25.32,23.7,5.07,6.79,1.68,6.77,52.36,86.14,72.7,35.59,28.75,30.41,33.87,43.97,25.3,15.27,1.7,20220107
41173,안양시 동안구,20,내국인,2566.62,3965.43,4431.86,4221.93,3893.08,3426.24,3659.36,3945.03,4330.45,3513.89,2996.49,1722.37,826.11,2349.48,3786.98,3570.98,3589.1,3434.99,2974.64,3454.42,3542.61,3787.11,2900.41,2473.04,1373.18,749.85,20220107
41173,안양시 동안구,20,외국인,0.0,0.0,30.38,57.45,52.39,54.13,47.45,42.28,33.94,23.66,32.12,8.45,5.1,0.0,8.45,62.49,91.19,65.96,23.72,22.0,33.79,35.57,38.96,18.56,8.47,1.7,20220107
41173,안양시 동안구,21,내국인,2059.88,3472.99,3709.79,3659.93,3397.26,3044.55,3241.4,3444.87,3786.56,3130.1,2534.25,1551.69,812.33,1894.11,3188.3,2926.89,3137.38,3079.17,2522.18,2902.98,3071.26,3198.44,2552.87,2175.47,1241.36,775.25,20220107
41173,안양시 동안구,21,외국인,0.0,0.0,20.3,35.48,57.54,66.02,44.07,37.22,32.19,23.69,25.35,8.45,6.8,0.0,6.75,57.52,65.94,55.75,25.46,22.0,33.83,23.76,27.11,18.55,11.84,1.71,20220107
41173,안양시 동안구,22,내국인,1490.33,2390.91,3122.15,3092.81,2978.96,2755.42,2807.86,2886.85,3101.42,2593.72,2088.81,1321.48,719.33,1424.49,2221.98,2435.36,2640.22,2671.48,2358.8,2617.84,2763.63,2818.77,2252.96,1999.05,1038.03,629.31,20220107
41173,안양시 동안구,22,외국인,0.0,0.0,11.83,27.08,57.51,52.52,38.98,20.33,25.45,23.75,23.68,6.77,3.41,0.0,1.68,38.96,67.6,52.37,27.17,28.76,32.1,23.74,30.52,15.23,15.22,1.71,20220107
41173,안양시 동안구,23,내국인,967.21,1380.5,2299.1,2552.76,2421.48,2223.96,2236.51,2250.82,2435.57,2128.6,1729.98,1110.39,602.33,950.42,1236.55,1771.69,2021.11,2149.61,1927.74,2009.91,2145.81,2158.61,1787.63,1559.7,889.29,509.4,20220107
41173,안양시 동안구,23,외국인,0.0,0.0,11.82,18.61,50.71,40.67,37.29,11.9,15.28,23.74,15.22,6.76,1.7,0.0,1.68,28.76,59.17,47.32,13.58,27.11,13.52,15.23,25.44,15.22,10.16,1.71,20220107
41171,안양시 만안구,0,내국인,339.79,469.04,1089.17,1500.01,1260.55,1062.7,1013.18,961.55,1032.36,1061.95,913.12,583.14,390.53,274.11,412.31,947.82,1080.22,938.79,803.68,779.01,800.04,965.37,874.71,825.63,554.66,299.02,20220108
41171,안양시 만안구,0,외국인,1.68,0.0,1.68,25.35,32.11,40.56,22.01,16.88,8.41,17.08,15.3,8.42,1.69,0.0,3.38,20.21,15.2,30.58,15.16,15.33,6.76,20.28,37.15,8.44,11.77,6.75,20220108
41171,안양시 만안구,1,F,0.0,0.0,0.0,0.0,3.41,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,3.39,3.48,2.99,0.0,0.0,0.0,0.0,0.0,0.0,20250101
41171,안양시 만안구,1,내국인,405.13,530.04,1172.92,1586.71,1341.85,1120.59,1005.69,1043.99,1163.41,1134.54,1072.37,678.48,471.24,337.41,429.53,966.44,1134.58,1022.15,851.91,840.29,815.45,1086.82,970.26,977.54,663.08,324.17,20220108
41171,안양시 만안구,1,외국인,1.68,0.0,8.41,25.35,37.23,38.86,30.46,21.94,16.86,22.14,16.96,11.79,3.38,0.0,3.38,18.52,21.98,38.87,21.92,11.89,11.84,20.37,40.47,15.18,16.83,8.44,20220108
41171,안양시 만안구,2,내국인,389.42,524.22,1065.57,1463.54,1175.92,1056.4,962.92,951.24,1117.51,1073.53,965.35,650.97,499.05,334.57,437.22,940.41,1098.61,966.94,819.02,777.95,780.31,1086.14,897.69,959.0,631.89,325.99,20220108
41171,안양시 만안구,2,외국인,1.68,0.0,11.79,23.62,26.96,30.44,25.37,16.85,27.04,18.65,18.71,10.1,6.82,0.0,3.37,16.84,16.86,40.52,18.62,13.58,8.45,13.61,40.46,13.5,13.47,10.15,20220108
41171,안양시 만안구,3,내국인,378.2,520.41,1012.94,1369.5,1177.62,1011.1,927.2,899.6,1109.59,1092.84,905.68,684.35,466.17,360.49,489.16,933.22,1048.17,916.07,829.72,786.17,783.06,1030.16,928.65,960.62,639.95,350.75,20220108
41171,안양시 만안구,3,외국인,1.68,0.0,6.74,25.35,30.34,33.82,25.41,20.24,20.28,18.66,18.73,8.42,6.82,0.0,1.69,15.15,15.21,33.76,16.86,15.3,10.17,15.3,33.7,16.87,11.78,6.75,20220108
41171,안양시 만안구,4,내국인,350.67,524.8,970.72,1319.14,1136.41,990.95,881.63,922.8,1113.71,1090.87,1057.45,708.72,484.61,355.02,502.76,858.5,1002.23,901.03,818.29,758.05,749.56,1088.19,946.48,921.64,640.61,333.28,20220108
41171,안양시 만안구,4,외국인,1.68,0.0,5.05,25.4,30.33,35.47,33.85,23.6,25.35,27.08,15.25,6.74,6.83,0.0,5.07,11.79,16.87,30.4,21.99,11.89,11.85,16.98,38.81,20.24,16.83,6.74,20220108
41171,안양시 만안구,5,내국인,383.05,483.32,962.88,1360.52,1180.98,1039.26,970.51,953.46,1236.18,1141.91,1157.59,743.67,495.14,395.51,482.42,850.05,974.85,897.86,849.56,791.69,812.64,1130.93,1049.53,1026.97,705.97,360.7,20220108
41171,안양시 만안구,5,외국인,0.0,0.0,5.05,25.38,30.42,43.95,27.0,27.11,34.12,27.17,16.95,10.14,5.13,0.0,3.38,10.11,15.18,27.04,20.31,16.99,13.52,20.45,37.12,13.5,15.15,8.43,20220108
41171,안양시 만안구,6,내국인,389.05,560.89,1070.5,1475.09,1178.76,1120.38,1092.74,1040.48,1357.69,1348.46,1372.7,837.26,472.14,386.2,490.84,955.58,1059.97,917.92,858.58,835.13,929.22,1303.3,1143.79,1119.72,787.45,367.54,20220108
41171,안양시 만안구,6,외국인,0.0,0.0,10.11,18.58,37.29,50.74,20.21,32.42,38.92,32.2,27.19,11.93,1.69,0.0,1.69,10.18,18.55,35.54,13.48,22.0,16.95,20.31,48.92,13.57,23.62,10.12,20220108
41171,안양시 만안구,7,내국인,425.77,624.51,1169.34,1544.66,1391.78,1263.94,1138.9,1239.94,1605.52,1509.7,1507.98,978.51,508.71,408.66,549.36,1020.18,1124.77,1104.88,1017.38,936.41,1032.6,1492.05,1284.42,1339.39,854.21,403.5,20220108
41171,안양시 만안구,7,외국인,0.0,0.0,15.18,32.13,32.11,54.11,28.68,32.29,40.65,45.8,35.64,20.3,1.69,0.0,1.69,10.18,13.48,40.63,21.94,22.02,27.11,23.66,42.19,18.61,18.58,6.75,20220108
41171,안양시 만안구,8,내국인,435.99,595.73,1363.39,1657.55,1647.6,1460.58,1470.86,1392.52,1822.7,1782.04,1785.55,1189.14,627.95,393.0,570.2,1132.85,1259.2,1235.97,1122.87,1069.43,1168.07,1745.89,1490.43,1682.96,993.01,545.76,20220108
41171,안양시 만안구,8,외국인,0.0,0.0,18.56,43.92,45.65,69.36,23.67,32.23,40.54,54.21,32.2,15.28,3.37,0.0,1.69,10.21,18.59,35.55,30.39,23.73,23.7,28.72,42.22,30.38,20.27,5.08,20220108
41171,안양시 만안구,9,내국인,494.98,695.56,1508.61,1968.23,1761.86,1672.19,1714.51,1617.2,2208.61,2187.26,2171.11,1488.25,786.96,423.47,574.68,1333.32,1459.98,1406.06,1344.62,1299.16,1394.04,2031.14,1775.56,1993.44,1242.65,707.73,20220108
41171,안양시 만안구,9,외국인,1.71,0.0,21.92,38.81,45.59,64.36,21.97,40.78,45.67,60.97,27.15,16.93,3.37,0.0,3.38,16.88,18.66,40.65,25.41,23.77,27.06,35.57,55.72,43.83,28.67,8.42,20220108
41171,안양시 만안구,10,내국인,603.38,758.97,1666.87,2150.81,1907.07,1830.03,1864.29,1779.92,2443.5,2401.87,2389.8,1658.12,923.63,518.23,717.8,1487.96,1607.4,1570.52,1437.37,1415.8,1600.39,2337.76,2131.67,2365.46,1476.38,802.48,20220108
41171,안양시 만안구,10,외국인,1.71,0.0,21.92,47.22,50.64,52.49,25.33,57.59,45.63,59.21,35.62,18.74,5.05,0.0,5.07,23.65,28.94,59.19,33.85,44.07,28.78,44.15,52.28,47.3,27.02,8.45,20220108
41171,안양시 만안구,11,내국인,732.03,850.96,1855.42,2286.02,2072.35,1919.24,2064.12,1968.1,2627.75,2559.13,2707.28,1844.25,1034.33,497.83,842.47,1746.33,1743.98,1714.49,1457.87,1558.86,1804.94,2633.77,2429.39,2678.72,1669.32,844.19,20220108
41171,안양시 만안구,11,외국인,1.71,0.0,28.68,50.68,42.26,55.8,40.62,52.78,62.93,82.98,40.75,22.03,8.41,0.0,5.07,21.93,29.02,69.27,47.38,47.36,30.51,52.66,65.72,50.81,37.23,10.14,20220108
41171,안양시 만안구,12,내국인,745.58,985.91,2104.76,2430.98,2080.77,2030.75,2206.59,2029.15,2833.28,2872.74,3016.89,2038.69,1133.29,639.94,973.83,1890.51,1937.4,1825.78,1613.73,1716.41,2045.46,2881.38,2736.52,3052.16,1843.64,914.48,20220108
41171,안양시 만안구,12,외국인,1.71,0.0,30.37,65.94,62.53,69.37,45.68,59.41,50.87,66.13,45.85,22.03,10.14,1.68,5.07,25.39,39.12,62.46,49.09,47.41,28.8,42.49,77.64,54.04,38.83,11.84,20220108
41171,안양시 만안구,13,내국인,860.26,1102.86,2145.61,2530.61,2266.48,2047.91,2160.58,1967.57,2988.79,2897.7,3175.92,2227.18,1197.93,887.27,1036.5,1988.24,2067.88,1850.35,1665.41,1809.44,2207.2,2998.25,3016.07,3075.57,2013.34,987.52,20220108
41171,안양시 만안구,13,외국인,1.69,0.0,30.37,59.15,77.7,76.03,37.24,49.4,59.32,64.34,37.34,25.54,10.14,1.68,8.47,23.65,52.78,77.8,62.58,44.04,43.93,39.08,74.31,59.07,33.75,11.82,20220108
41171,안양시 만안구,14,내국인,950.84,1185.82,2236.17,2478.96,2164.06,2041.06,2156.45,1965.46,2924.32,2971.47,3136.83,2247.59,1149.35,976.33,1089.94,1936.77,2026.12,1809.05,1654.04,1865.7,2266.86,3016.88,3001.51,3168.96,1957.42,1027.9,20220108
41171,안양시 만안구,14,외국인,3.4,0.0,20.24,67.44,59.22,72.62,32.3,45.66,56.01,67.69,47.35,21.96,6.75,6.73,8.43,11.82,49.25,92.91,59.22,42.39,50.74,42.58,60.9,60.86,43.82,17.01,20220108
41171,안양시 만안구,15,내국인,1008.65,1196.81,2266.13,2659.29,2230.18,2151.74,2111.86,2060.83,2836.53,2918.99,3176.86,2018.1,1103.51,1088.2,1189.71,2134.32,2180.55,1906.67,1808.1,1871.45,2205.83,2888.7,2756.85,3096.79,1853.25,1040.72,20220108
41171,안양시 만안구,15,외국인,1.69,0.0,18.55,57.37,66.12,52.29,50.67,49.07,57.94,67.73,27.12,20.26,8.45,6.73,10.19,16.99,39.04,75.96,45.59,45.79,42.35,35.64,75.94,54.13,35.39,15.23,20220108
41171,안양시 만안구,16,내국인,936.75,1284.74,2489.41,2764.5,2201.92,2166.51,2142.82,2144.23,2936.83,2897.28,3067.12,1861.45,1058.91,1047.23,1243.9,2160.81,2182.1,1949.48,1715.37,1868.04,2143.32,2852.13,2546.69,2751.36,1716.02,864.06,20220108
41171,안양시 만안구,1,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,20250101
41171,안양시 만안구,16,외국인,5.06,0.0,23.58,47.29,60.99,65.95,47.28,62.64,52.75,69.65,20.4,25.36,3.37,3.36,10.21,17.06,50.91,70.97,64.4,57.64,27.07,38.88,82.77,45.61,21.93,8.42,20220108
41171,안양시 만안구,17,내국인,913.55,1201.67,2516.39,2879.5,2272.73,2220.92,2122.97,2139.63,2905.91,2975.05,2977.65,1846.87,983.81,987.91,1266.0,2150.34,2337.98,2008.05,1728.03,1871.89,2148.65,2764.78,2464.58,2610.81,1625.93,761.37,20220108
41171,안양시 만안구,17,외국인,3.37,0.0,26.95,50.7,67.78,84.47,43.95,66.08,62.73,59.42,35.55,28.68,3.38,3.36,13.48,20.4,50.82,81.18,60.86,54.27,33.77,25.4,69.16,43.82,21.93,13.49,20220108
41171,안양시 만안구,18,내국인,852.85,1217.59,2590.97,3018.4,2425.25,2256.51,2191.14,2069.16,2864.06,2958.17,2789.58,1711.01,894.45,968.07,1287.83,2317.62,2542.66,2102.59,1792.99,1942.37,2020.24,2745.87,2407.98,2392.52,1451.39,660.19,20220108
41171,안양시 만안구,18,외국인,3.4,0.0,28.62,47.3,67.74,87.87,35.56,49.22,52.3,69.36,35.48,30.29,1.69,1.68,8.43,20.22,47.35,72.82,50.65,47.51,27.08,28.77,80.86,42.15,25.29,15.17,20220108
